"","X1","X2","MeanDecreaseAccuracy","MeanDecreaseGini"
"Desulfurococcaceae",3.74241962740381,-0.422313526919172,2.42552825214974,0.0586810011726799
"Caldisphaeraceae",0,0,0,0.00679672730224919
"Clostridiales.Family.XVII..Incertae.Sedis",0,-1.0001000150025,-0.551368029750174,0.00453173471984235
"Thermoanaerobacterales.Family.IV..Incertae.Sedis",0.816283488317016,-1.63661465638823,-0.36179462817028,0.0121107685381922
"Natranaerobiaceae",2.1549700608189,0.0107205093680709,1.42827270223588,0.0129787886189741
"Tsukamurellaceae",-0.611303485023154,-2.09183836915587,-1.53252578340168,0.0212851435821947
"Nakamurellaceae",-0.165844016357676,-1.77014151990661,-1.33913662609957,0.0233593969107771
"Rubrobacteraceae",1.71957070818473,-1.09990777410488,0.226376408645973,0.0382939595321981
"Coprothermobacteraceae",-1.41289483517615,-1.41449648996668,-1.64525847929064,0.00665282315532812
"Fibrobacteraceae",0.175579655861122,1.41289483517615,0.915015455518546,0.0157076801629343
"Ferroplasmaceae",-0.24580092551593,-0.247432335475029,-0.512473283902804,0.0252227325404369
"Immundisolibacteraceae",1.94851401077984,0.119210813357042,1.48151322687059,0.0398164690906615
"Salinisphaeraceae",2.00275676402062,1.36856735540945,2.39616653117178,0.0309987942290336
"Thiobacillaceae",0,0,0,0.0025984339993807
"Vulgatibacteraceae",-0.217775045483431,-0.488321321318264,-0.170336190694175,0.0200041676885396
"Bradymonadaceae",1.84581561332021,-1.41340077436992,0.816605950206195,0.0459339053314771
"Promicromonosporaceae",0.991143859784699,-0.0060171607297022,0.680401844624185,0.0579288672193922
"Cellulomonadaceae",0.59786637202209,-0.154340887915293,0.18497269733898,0.0217125675661326
"Glycomycetaceae",0.266702617963927,0.0778353002904211,0.407235604454012,0.0214458231601581
"Limnochordaceae",1.90372777478676,-0.870417794938788,1.13377875595525,0.0246362538505855
"Gemmataceae",1.83415448518532,-1.53511197733308,0.438801906667862,0.0648533367044497
"Phycisphaeraceae",0.719351156916356,-0.580300915505633,0.424679633007608,0.0322611029898975
"Idiomarinaceae",-0.262169663317367,-1.07813756914717,-0.699699553678135,0.0532015044385837
"Holosporaceae",0,0,0,0.00493067971503549
"Candidatus.Desulfofervidaceae",-0.0695182730567861,-0.553174260627829,-0.276180802680178,0.0136692008501668
"Candidatus.Midichloriaceae",1.98833022289523,-1.71676149355135,0.551036811815977,0.00958745868528273
"Woeseiaceae",-2.24797870544229,-2.13189696225359,-2.39424154790463,0.0159821660259477
"Desulfarculaceae",1.24072119453852,-1.25833710515382,0.207713400483625,0.025266274711854
"Thermomonosporaceae",1.9304846252494,0.989157253848623,1.86610486258203,0.0237514285849393
"Archaeoglobaceae",-0.95440633133083,-1.3506176484988,-1.44980701705523,0.0612642423245189
"Syntrophomonadaceae",-1.00233539876282,-0.398135419358121,-0.904696304235454,0.0155696757808173
"Thermofilaceae",0.863461744433241,-0.921196861552307,0.0545221629951808,0.01387596921259
"Nitrososphaeraceae",0.262530465927353,-1.02117734019171,-0.339815172981832,0.0374389803903553
"Acidothermaceae",-1.0001000150025,0,-1.0001000150025,0.00514892046653017
"Acidimicrobiaceae",1.72730265689659,-0.465978543099905,0.552087601606403,0.0278596413616268
"Merismopediaceae",-1.05173782271373,0.959431903835219,-0.047632475728911,0.0462930816814874
"Pseudanabaenaceae",-1.74142617978783,-0.480309479149233,-1.53043174743419,0.0158456491398087
"Wenzhouxiangellaceae",-1.26796740018822,-1.76241527941003,-2.08314912031824,0.0231079618034829
"Bacteriovoracaceae",0,0.467610904659076,0.695478591125475,0.0160246302769711
"Gomontiellaceae",-1.3780634987755,-2.32546893606012,-2.34147257121315,0.0276413000735617
"Gloeomargaritaceae",-0.711461296041748,-0.531854503935419,-0.852995399150087,0.0123864162589005
"Odoribacteraceae",0.084215251833802,0.2000008000048,-0.11743648512262,0.00643668139848186
"Methylacidiphilaceae",-1.0001000150025,0,-1.0001000150025,0.00531487539640481
"Acidilobaceae",-0.879748702075763,0.803890163162757,0.184984651057853,0.0161968765136238
"Parvularculaceae",-1.38239920784036,-1.786151568291,-1.7075271645556,0.0199565449168467
"Sinobacteraceae",0.802415001676346,-0.0457085323990536,0.415012485619795,0.00970801661699674
"Sanguibacteraceae",1.21832317745839,0.346558673390263,0.840812949231217,0.0115535240882849
"Heliobacteriaceae",1.0001000150025,0.380324372460002,0.622656916551123,0.00530856188479246
"Coleofasciculaceae",1.0001000150025,-0.754379436330647,-0.0830550053344976,0.00556497783617349
"Elusimicrobiaceae",0.103296347364096,-1.41449648996668,-0.749721785689594,0.00860943691232003
"Hahellaceae",-0.676783965232587,-1.0001000150025,-1.39768067011076,0.00782817652988592
"Cardiobacteriaceae",1.0001000150025,-0.508999785253036,0.0137215143763895,0.00557547489033029
"Methanocorpusculaceae",0.0565233599530064,-1.10785450094155,-0.843045782003013,0.00613331344610321
"Amoebophilaceae",0,-1.0001000150025,-1.09948186579645,0.00655843391724146
"Akkermansiaceae",-0.817678225166107,0.37607263604072,-0.1059310707486,0.0109532433521836
